name,rate,rating_numerator,dog_stage,comments,retweet_count,favorite_count,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,expanded_urls,text_url,jpg_url,timestamp,rating_denominator,tweet_id
the,0.9,9,,Stop sending in lobsters. This is the final warning. We only rate dogs. Thank you... 9/10 https://t.co/B9ZXXKJYNx,1006,2925,pug,0.69,True,french bulldog,0.08,True,brabancon griffon,0.04,True,https://twitter.com/dog_rates/status/690360449368465409/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CZSnKw8WwAAAN7q.jpg,2016-01-22,10,690360449368465409
frönq,0.9,9,,This is Frönq. He got caught stealing a waffle. Damn it Frönq. 9/10 https://t.co/7ycWCUrjmZ,789,2862,papillon,0.53,True,blenheim spaniel,0.21,True,border collie,0.05,True,https://twitter.com/dog_rates/status/688547210804498433/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CY42CFWW8AACOwt.jpg,2016-01-17,10,688547210804498433
blkely,0.9,9,pupper,Say hello to Blakely. He thinks that's a hat. Silly pupper. That's a nanner. 9/10 https://t.co/UwOV1jqKRt,950,2660,miniature pinscher,0.96,True,toy terrier,0.01,True,chihuahua,0.01,True,https://twitter.com/dog_rates/status/687704180304273409/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CYs3TKzUAAAF9A2.jpg,2016-01-14,10,687704180304273409
,0.9,9,,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,838,2926,saint bernard,0.61,True,english springer,0.27,True,boxer,0.05,True,https://twitter.com/dog_rates/status/692919143163629568/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,2016-01-29,10,692919143163629568
tucker,0.9,9,,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5,937,4026,chesapeake bay retriever,0.29,True,redbone,0.2,True,vizsla,0.15,True,https://twitter.com/dog_rates/status/741438259667034112/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CkoeKTPWYAAcWmo.jpg,2016-06-11,10,741438259667034112
,0.9,9,pupper,Here we see a nifty leaping pupper. Feet look deadly. Sad that the holidays are over. 9/10 undeniably huggable https://t.co/ny8mnXhGOW,634,2176,koala,0.14,False,eskimo dog,0.09,True,wallaby,0.09,False,https://twitter.com/dog_rates/status/683078886620553216/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CXrIntsUsAEkv0d.jpg,2016-01-02,10,683078886620553216
chse,0.9,9,,This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,967,3610,golden retriever,0.86,True,kuvasz,0.05,True,labrador retriever,0.05,True,https://twitter.com/dog_rates/status/740359016048689152/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CkZImGVUoAAwv0b.jpg,2016-06-08,10,740359016048689152
gordon,0.9,9,,Meet Gordon. He's an asshole. 9/10 would still pet https://t.co/a34N7QwKbb,2591,6004,pug,0.18,True,chihuahua,0.15,True,shih-tzu,0.12,True,https://twitter.com/dog_rates/status/687127927494963200/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CYkrNIVWcAMswmP.jpg,2016-01-13,10,687127927494963200
reginld,0.9,9,,This is Reginald. He's pondering what life would be like without so much damn skin. 9/10 it'll be ok buddy https://t.co/1U5Ro5FA4c,441,1253,pug,0.54,True,bull mastiff,0.22,True,french bulldog,0.07,True,https://twitter.com/dog_rates/status/671536543010570240/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CVHG6_AWwAEJf_u.jpg,2015-12-01,10,671536543010570240
evy,0.9,9,,This is Evy. She doesn't want to be a Koala. 9/10 https://t.co/VITeF0Kl9L,728,2304,maltese dog,0.15,True,toy poodle,0.14,True,west highland white terrier,0.11,True,https://twitter.com/dog_rates/status/679475951516934144/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CW37xZbUoAAUXe5.jpg,2015-12-23,10,679475951516934144
griffin,0.9,9,,Say hello to Griffin. He's upset because his costume for Halloween didn't arrive until today. 9/10 cheer up pup https://t.co/eoBCjSFajX,602,1641,pug,0.99,True,norwegian elkhound,0.0,True,french bulldog,0.0,True,https://twitter.com/dog_rates/status/676496375194980353/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CWNl3S9WcAARN34.jpg,2015-12-14,10,676496375194980353
cleoptrici,0.9,9,,This is Cleopatricia. She is a northern Paperback Maple. Set up hammock somehow. 9/10 would chill in hammock with https://t.co/sJeHdGUt0W,396,905,norwegian elkhound,0.3,True,malamute,0.28,True,eskimo dog,0.2,True,https://twitter.com/dog_rates/status/667902449697558528/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CUTdvAJXIAAMS4q.jpg,2015-11-21,10,667902449697558528
benji,0.9,9,pupper,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,1876,5897,blenheim spaniel,0.93,True,cocker spaniel,0.04,True,brittany spaniel,0.01,True,"https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg,2016-06-05,10,739606147276148736
,0.9,9,,Tfw she says hello from the other side. 9/10 https://t.co/lS1TIDagIb,157,426,italian greyhound,0.83,True,toy terrier,0.04,True,chihuahua,0.04,True,"https://twitter.com/dog_rates/status/671357843010908160/photo/1,https://twitter.com/dog_rates/status/671357843010908160/photo/1,https://twitter.com/dog_rates/status/671357843010908160/photo/1,https://twitter.com/dog_rates/status/671357843010908160/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CVEkZaPXIAEw5vr.jpg,2015-11-30,10,671357843010908160
jimothy,0.9,9,,This is Jimothy. He is a Botwanian Gouda. Can write (impressive). Very erect tail. Still looking for hoco date. 9/10 https://t.co/LEkZjZxESQ,88,238,ibizan hound,0.04,True,pembroke,0.04,True,west highland white terrier,0.04,True,https://twitter.com/dog_rates/status/666644823164719104/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CUBl6IwVAAA9_zT.jpg,2015-11-17,10,666644823164719104
jiminy,0.9,9,,This is Jiminy. He has always wanted to be a cheerleader. Can jump high enough to get on other dog. Go Jiminy. 9/10 https://t.co/fW6kIPFGD2,119,318,labrador retriever,0.21,True,hog,0.2,False,newfoundland,0.17,True,https://twitter.com/dog_rates/status/667924896115245057/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CUTyJpHWcAATl0O.jpg,2015-11-21,10,667924896115245057
,0.9,9,,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,1214,3603,golden retriever,0.64,True,bloodhound,0.09,True,cocker spaniel,0.07,True,"https://twitter.com/dog_rates/status/707377100785885184/photo/1,https://twitter.com/dog_rates/status/707377100785885184/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,2016-03-09,10,707377100785885184
trevith,0.9,9,pupper,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,757,2613,car mirror,0.38,False,chesapeake bay retriever,0.32,True,vizsla,0.12,True,https://twitter.com/dog_rates/status/696713835009417216/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,2016-02-08,10,696713835009417216
,0.9,45,,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",721,2634,borzoi,0.49,True,wire-haired fox terrier,0.08,True,english setter,0.08,True,https://twitter.com/dog_rates/status/709198395643068416/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,2016-03-14,50,709198395643068416
jeb,0.9,9,,Meet Jeb &amp; Bush. Jeb is somehow stuck in that fence and Bush won't stop whispering sweet nothings in his ear. 9/10s https://t.co/NRNExUy9Hm,729,1751,malamute,0.18,True,eskimo dog,0.18,True,siberian husky,0.08,True,https://twitter.com/dog_rates/status/674670581682434048/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CVzpUGUWUAAo7Vn.jpg,2015-12-09,10,674670581682434048
,0.9,9,,This is a Helvetica Listerine named Rufus. This time Rufus will be ready for the UPS guy. He'll never expect it 9/10 https://t.co/34OhVhMkVr,254,713,yorkshire terrier,0.47,True,cairn,0.44,True,silky terrier,0.06,True,https://twitter.com/dog_rates/status/671147085991960577/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CVBktzQXAAAPpUA.jpg,2015-11-30,10,671147085991960577
vince,0.9,9,,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,277,1620,cocker spaniel,0.41,True,newfoundland,0.23,True,flat-coated retriever,0.2,True,https://twitter.com/dog_rates/status/709519240576036864/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,2016-03-14,10,709519240576036864
grdy,0.9,9,pupper,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,569,2203,boxer,0.99,True,bull mastiff,0.01,True,saint bernard,0.0,True,https://twitter.com/dog_rates/status/694329668942569472/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,2016-02-02,10,694329668942569472
bodie,0.9,9,,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",841,3133,vizsla,0.88,True,chesapeake bay retriever,0.08,True,rhodesian ridgeback,0.03,True,https://twitter.com/dog_rates/status/693231807727280129/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,2016-01-30,10,693231807727280129
brndy,0.9,9,pupper,Meet Brandy. She's a member of the Bloods. Menacing criminal pupper. Soft spot for flowers tho. 9/10 pet w caution https://t.co/hhIA3coiAJ,1173,3162,leonberg,0.61,True,chow,0.18,True,german shepherd,0.08,True,https://twitter.com/dog_rates/status/683142553609318400/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CXsChyjW8AQJ16C.jpg,2016-01-02,10,683142553609318400
bowie,0.9,9,,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,602,2846,badger,0.36,False,boston bull,0.25,True,kelpie,0.11,True,https://twitter.com/dog_rates/status/718460005985447936/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg,2016-04-08,10,718460005985447936
cl,0.9,9,,This is Cal. He's a Swedish Geriatric Cheddar. Upset because the pope is laughing at his eyebrows. 9/10 https://t.co/EW4MsOrF5O,231,833,beagle,0.96,True,basset,0.01,True,italian greyhound,0.01,True,https://twitter.com/dog_rates/status/672222792075620352/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CVQ3EDdWIAINyhM.jpg,2015-12-03,10,672222792075620352
opl,0.9,9,pupper,This is Opal. He's a Royal John Coctostan. Ready for transport. Basically indestructible. 9/10 good pupper https://t.co/yRBQF9OS7D,1270,2414,carton,0.95,False,crate,0.04,False,pug,0.0,True,https://twitter.com/dog_rates/status/672205392827572224/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CVQnPMrVAAAzShR.jpg,2015-12-03,10,672205392827572224
,0.9,9,,Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet https://t.co/CmLoKMbOHv,1062,3736,toy poodle,0.39,True,angora,0.18,False,persian cat,0.05,False,https://twitter.com/dog_rates/status/740711788199743490/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CkeJcNkXEAAcrks.jpg,2016-06-09,10,740711788199743490
,0.9,9,,"""Yes hello I'ma just snag this here toasted bagel real quick. carry on."" 9/10 https://t.co/Cuz0Osnekp",483,1431,bull mastiff,0.74,True,boxer,0.11,True,american staffordshire terrier,0.04,True,https://twitter.com/dog_rates/status/676089483918516224/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CWHzzFGXIAA0Y_H.jpg,2015-12-13,10,676089483918516224
lol,0.9,9,,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,1040,3236,teddy,0.44,False,pekinese,0.08,True,shih-tzu,0.07,True,"https://twitter.com/dog_rates/status/694183373896572928/photo/1,https://twitter.com/dog_rates/status/694183373896572928/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,2016-02-01,10,694183373896572928
clrence,0.9,9,,"This is Clarence. His face says he doesn't want to be a donkey, but his tail is super pumped about it. 9/10 https://t.co/fGDWgukcBs",88,262,toy poodle,0.27,True,chihuahua,0.24,True,bluetick,0.07,True,https://twitter.com/dog_rates/status/667174963120574464/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,2015-11-19,10,667174963120574464
biley,0.9,9,,Meet Bailey. She plays with her food. Very childish. Doesn't even need a battle helmet smh. Still cute though. 9/10 https://t.co/CLEOjxhTEx,426,1198,acorn squash,0.38,False,shih-tzu,0.11,True,lhasa,0.07,True,https://twitter.com/dog_rates/status/674436901579923456/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CVwUyM9WwAAGDjv.jpg,2015-12-09,10,674436901579923456
mggie,0.9,9,,Say hello to Maggie. She's a Western Septic Downy. Pretends to be Mexican. Great hardwood flooring. 9/10 https://t.co/P3ElQ2wsjb,230,871,miniature poodle,0.35,True,toy poodle,0.15,True,maltese dog,0.13,True,https://twitter.com/dog_rates/status/674788554665512960/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CV1Um8vWIAAmhQn.jpg,2015-12-10,10,674788554665512960
tuco,0.9,9,,This is Tuco. That's the toast that killed his father. 9/10 https://t.co/ujnWy26RMe,395,1063,pug,0.79,True,french bulldog,0.14,True,bull mastiff,0.04,True,https://twitter.com/dog_rates/status/672095186491711488/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CVPDAR9XIAAm8QB.jpg,2015-12-02,10,672095186491711488
freddery,0.9,9,,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,472,2790,scottish deerhound,0.11,True,bluetick,0.07,True,german short-haired pointer,0.07,True,https://twitter.com/dog_rates/status/693642232151285760/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,2016-01-31,10,693642232151285760
,0.9,9,,This is a Shotokon Macadamia mix named Cheryl. Sophisticated af. Looks like a disappointed librarian. Shh (lol) 9/10 https://t.co/J4GnJ5Swba,86,253,malamute,0.97,True,siberian husky,0.02,True,eskimo dog,0.01,True,https://twitter.com/dog_rates/status/667861340749471744/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CUS4WJ-UsAEJj10.jpg,2015-11-21,10,667861340749471744
,0.9,9,,We normally don't rate birds but I feel bad cos this one forgot to fly south for the winter. 9/10 just wants a bath https://t.co/o47yitCn9N,1128,3348,cocker spaniel,0.82,True,golden retriever,0.05,True,airedale,0.03,True,https://twitter.com/dog_rates/status/689154315265683456/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CZBeMMVUwAEdVqI.jpg,2016-01-18,10,689154315265683456
,0.8181818181818182,9,,"After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP https://t.co/XAVDNDaVgQ",9220,20648,golden retriever,0.81,True,kuvasz,0.1,True,labrador retriever,0.02,True,"https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CkZVdJ6WYAAXZ5A.jpg,2016-06-08,11,740373189193256964
the,0.8,8,,Here is the Rand Paul of retrievers folks! He's probably good at poker. Can drink beer (lol rad). 8/10 good dog https://t.co/pYAJkAe76p,61,115,miniature poodle,0.2,True,komondor,0.19,True,soft-coated wheaten terrier,0.08,True,https://twitter.com/dog_rates/status/666058600524156928/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CT5Qw94XAAA_2dP.jpg,2015-11-16,10,666058600524156928
,0.8,8,,This is a Dasani Kingfisher from Maine. His name is Daryl. Daryl doesn't like being swallowed by a panda. 8/10 https://t.co/jpaeu6LNmW,58,200,vizsla,0.26,True,chesapeake bay retriever,0.18,True,weimaraner,0.11,True,https://twitter.com/dog_rates/status/667177989038297088/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CUJK18UWEAEg7AR.jpg,2015-11-19,10,667177989038297088
ron,0.8,8,,This is Ron. Ron's currently experiencing a brain freeze. Damn it Ron. 8/10 https://t.co/4ilfcR5SlK,206,586,labrador retriever,0.66,True,golden retriever,0.11,True,chesapeake bay retriever,0.07,True,https://twitter.com/dog_rates/status/668204964695683073/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CUXw3qHWoAAk8HJ.jpg,2015-11-21,10,668204964695683073
fwed,0.8,8,,This is Fwed. He is a Canadian Asian Taylormade. Was having a blast until pink spiky football attacked. 8/10 https://t.co/A37eGLz5WS,60,211,papillon,0.56,True,border collie,0.27,True,collie,0.07,True,https://twitter.com/dog_rates/status/667393430834667520/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CUMOyd3XIAAl13H.jpg,2015-11-19,10,667393430834667520
sprk,0.8,8,,This is Spark. He's nervous. Other dog hasn't moved in a while. Won't come when called. Doesn't fetch well 8/10&amp;1/10 https://t.co/stEodX9Aba,79,265,lakeland terrier,0.37,True,toy poodle,0.25,True,chihuahua,0.19,True,https://twitter.com/dog_rates/status/668537837512433665/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CUcfnWlWsAAzlwE.jpg,2015-11-22,10,668537837512433665
bisquick,0.8,8,,Say hello to Bisquick. He is a Brown Douglass Fir terrier. Very inbred. Looks terrified. 8/10 still cute tho https://t.co/1XYRh8N00K,523,1056,chihuahua,0.73,True,miniature pinscher,0.07,True,toy terrier,0.05,True,https://twitter.com/dog_rates/status/668248472370458624/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CUYYcMfXAAAixe7.jpg,2015-11-22,10,668248472370458624
thums,0.8,8,,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,940,3570,soft-coated wheaten terrier,0.75,True,bedlington terrier,0.18,True,great pyrenees,0.01,True,"https://twitter.com/dog_rates/status/714251586676113411/photo/1,https://twitter.com/dog_rates/status/714251586676113411/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg,2016-03-28,10,714251586676113411
christoper,0.8,8,,This is Christoper. He is a spotted Penne. Can easily navigate stairs. 8/10 https://t.co/bg4TqvvkuF,51,196,german shepherd,0.98,True,beagle,0.01,True,bloodhound,0.01,True,https://twitter.com/dog_rates/status/666691418707132416/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CUCQTpEWEAA7EDz.jpg,2015-11-17,10,666691418707132416
,0.8,8,,This is a golden Buckminsterfullerene named Johm. Drives trucks. Lumberjack (?). Enjoys wall. 8/10 would hug softly https://t.co/uQbZJM2DQB,234,449,labrador retriever,0.89,True,chihuahua,0.03,True,french bulldog,0.02,True,https://twitter.com/dog_rates/status/666701168228331520/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CUCZLHlUAAAeAig.jpg,2015-11-17,10,666701168228331520
jo,0.8,8,,This is Jo. Jo is a Swedish Queso. Tongue bigger than face. Tiny lil legs. Still no seatbelt. Simply careless. 8/10 https://t.co/Edy7B5vOp2,146,436,staffordshire bullterrier,0.41,True,miniature pinscher,0.16,True,american staffordshire terrier,0.11,True,https://twitter.com/dog_rates/status/668496999348633600/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CUb6ebKWcAAJkd0.jpg,2015-11-22,10,668496999348633600
,0.8,8,,Here we have a mixed Asiago from the Galápagos Islands. Only one ear working. Big fan of marijuana carpet. 8/10 https://t.co/tltQ5w9aUO,77,229,malamute,0.34,True,siberian husky,0.15,True,eskimo dog,0.09,True,https://twitter.com/dog_rates/status/666353288456101888/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CT9cx0tUEAAhNN_.jpg,2015-11-16,10,666353288456101888
jockson,0.8,8,,This is Jockson. He is a Pinnacle Sagittarius. Fancy bandana. Enjoys lightly sucking on hot dog in nature. 8/10 https://t.co/RdKbAOEpDK,95,250,english setter,0.33,True,brittany spaniel,0.28,True,ibizan hound,0.06,True,https://twitter.com/dog_rates/status/666804364988780544/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CUD3A7YWoAA82N0.jpg,2015-11-18,10,666804364988780544
jngle,0.8,8,,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,2110,5761,tennis ball,0.18,False,badger,0.06,False,norwegian elkhound,0.06,True,https://twitter.com/dog_rates/status/723179728551723008/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CglAHjAUgAAfxcq.jpg,2016-04-21,10,723179728551723008
,0.8,8,,Dogs only please. Small cows and other non canines will not be tolerated. Sick tattoos tho 8/10 https://t.co/s1z7mX4c9O,358,736,dalmatian,0.54,True,english setter,0.45,True,great dane,0.01,True,https://twitter.com/dog_rates/status/667793409583771648/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CUR6jqVWsAEgGot.jpg,2015-11-20,10,667793409583771648
,0.8,8,,This is a rare Hungarian Pinot named Jessiga. She is either mid-stroke or got stuck in the washing machine. 8/10 https://t.co/ZU0i0KJyqD,61,243,west highland white terrier,0.36,True,pug,0.09,True,ice bear,0.07,False,https://twitter.com/dog_rates/status/667773195014021121/photo/1,"""http://twitter.com"" ",https://pbs.twimg.com/media/CURoLrOVEAAaWdR.jpg,2015-11-20,10,667773195014021121
,0.8,8,,Can stand on stump for what seems like a while. Built that birdhouse? Impressive. Made friends with a squirrel. 8/10 https://t.co/Ri4nMTLq5C,73,164,lhasa,0.58,True,shih-tzu,0.17,True,dandie dinmont,0.09,True,https://twitter.com/dog_rates/status/666099513787052032/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CT51-JJUEAA6hV8.jpg,2015-11-16,10,666099513787052032
tter,0.8,8,,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,1008,3017,pekinese,0.95,True,papillon,0.02,True,japanese spaniel,0.01,True,https://twitter.com/dog_rates/status/710140971284037632/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,2016-03-16,10,710140971284037632
frnk,0.8,8,,"This is Frank (pronounced ""Fronq""). Too many boxing gloves, not enough passion. Frank is a lover not a fighter. 8/10 https://t.co/CpPxD28IpV",576,866,pembroke,0.44,True,cardigan,0.31,True,cocker spaniel,0.03,True,https://twitter.com/dog_rates/status/667534815156183040/photo/1,"""http://twitter.com"" ",https://pbs.twimg.com/media/CUOPYI5UcAAj_nO.jpg,2015-11-20,10,667534815156183040
dook,0.8,8,,This is Dook &amp; Milo. Dook is struggling to find who he really is and Milo is terrified of what that might be. 8/10s https://t.co/fh5KflzBR0,203,389,italian greyhound,0.13,True,standard poodle,0.08,True,cocker spaniel,0.08,True,https://twitter.com/dog_rates/status/667517642048163840/photo/1,"""http://twitter.com"" ",https://pbs.twimg.com/media/CUN_wiBUkAAakT0.jpg,2015-11-20,10,667517642048163840
billy,0.8,8,,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,788,2855,shetland sheepdog,0.8,True,collie,0.05,True,keeshond,0.03,True,https://twitter.com/dog_rates/status/709409458133323776/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,2016-03-14,10,709409458133323776
,0.8,8,,I know everyone's excited for Christmas but that doesn't mean you can send in reindeer. We only rate dogs... 8/10 https://t.co/eWjWgbOCYL,1163,3028,italian greyhound,0.3,True,hair slide,0.12,False,afghan hound,0.06,True,https://twitter.com/dog_rates/status/679148763231985668/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CWzSMmAWsAAyB1u.jpg,2015-12-22,10,679148763231985668
,0.8,8,,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,532,2535,welsh springer spaniel,0.47,True,collie,0.16,True,shetland sheepdog,0.06,True,https://twitter.com/dog_rates/status/666020888022790149/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,2015-11-15,10,666020888022790149
edmund,0.8,8,pupper,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,1783,5661,siamese cat,0.11,False,french bulldog,0.07,True,hog,0.06,False,https://twitter.com/dog_rates/status/742150209887731712/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CkylrVWWsAAiXJE.jpg,2016-06-13,10,742150209887731712
clrence,0.8,8,,Say hello to Clarence. He's a western Alkaline Pita. Very proud of himself for dismembering his stuffed dog pal 8/10 https://t.co/BHxr9O7wJY,212,796,shih-tzu,0.18,True,golden retriever,0.18,True,labrador retriever,0.17,True,https://twitter.com/dog_rates/status/671134062904504320/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CVBY3e7XIAAAE4Y.jpg,2015-11-30,10,671134062904504320
pubert,0.8,8,,Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8/10 would pat head approvingly https://t.co/2TWxg0rgyG,759,2434,american staffordshire terrier,0.6,True,staffordshire bullterrier,0.38,True,bull mastiff,0.0,True,https://twitter.com/dog_rates/status/688789766343622656/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CY8SocAWsAARuyh.jpg,2016-01-17,10,688789766343622656
,0.8,8,,"I know we joke around on here, but this is getting really frustrating. We rate dogs. Not T-Rex. Thank you... 8/10 https://t.co/5aFw7SWyxU",1320,3769,whippet,0.59,True,italian greyhound,0.31,True,mexican hairless,0.04,True,https://twitter.com/dog_rates/status/682429480204398592/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CXh5_dDWQAIbU-J.jpg,2015-12-31,10,682429480204398592
